id,extra_attributes
1339,"{'dept': 'MFG', 'name': 'Elta Murphy', 'shift': 'Group 2', 'title': 'DR10924I', 'supvid': '00044544', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Leana Binti Mat Sahit', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61.C'}"
1338,"{'dept': 'MFG', 'name': 'Filomena Skiles', 'shift': 'Night', 'title': 'DR10881N', 'supvid': '00030462', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohd Husaini Gooi Bin Abdullah', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G27.C'}"
1337,"{'dept': 'MFG', 'name': 'Leo Vandervort', 'shift': 'Group 3', 'title': 'DN02432I', 'supvid': '00029492', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Ng Ying Kiat', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G62.C'}"
1336,"{'dept': 'MFG', 'name': 'May Lehner', 'shift': 'Group 3', 'title': 'DN01924I', 'supvid': '00029727', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Nagalachemy A/p Darmalingam', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G62.C'}"
1335,"{'dept': 'MFG', 'name': 'Chase Walter', 'shift': 'Group 2', 'title': 'DN01687I', 'supvid': '00044544', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Leana Binti Mat Sahit', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61.C'}"
1334,"{'dept': 'MFG', 'name': 'Melyna Weissnat', 'shift': 'Morning', 'title': '02238623', 'supvid': '01391937', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Noorhazlynda Binti Ibrahim', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G26'}"
1333,"{'dept': 'MFG', 'name': 'Madelynn Quitzon', 'shift': 'Morning', 'title': '01476831', 'supvid': '01392030', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Vigneshweri A/P Krishna', 'workcell': 'KEYSIGHT', 'costcenter': '711032', 'department': 'MF00', 'shiftgroup': 'G47'}"
1332,"{'dept': 'MFG', 'name': 'Jeffrey Conn', 'shift': 'Morning', 'title': '01406139', 'supvid': '00138239', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Asmady Bin Che Ani', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G47'}"
1331,"{'dept': 'MFG', 'name': 'Lyla Powlowski', 'shift': 'Group 2', 'title': '01391897', 'supvid': '00029737', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Latipah Binti Ahmad', 'workcell': 'KEYSIGHT', 'costcenter': '711060', 'department': 'QA00', 'shiftgroup': 'G61'}"
1330,"{'dept': 'MFG', 'name': 'Allie Donnelly', 'shift': 'Morning', 'title': '01326122', 'supvid': '01305724', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M4', 'supvname': 'Amri Bin Osman', 'workcell': 'KEYSIGHT', 'costcenter': '710235', 'department': 'MF00', 'shiftgroup': 'G47'}"
1329,"{'dept': 'MFG', 'name': 'Andreane Lockman', 'shift': 'Group 2', 'title': '01297054', 'supvid': '00044544', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Leana Binti Mat Sahit', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'IC00', 'shiftgroup': 'G61'}"
1328,"{'dept': 'MFG', 'name': 'Braden Daniel', 'shift': 'Group 2', 'title': '01297039', 'supvid': '00044544', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Leana Binti Mat Sahit', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'IC00', 'shiftgroup': 'G61'}"
1327,"{'dept': 'MFG', 'name': 'Doug Denesik', 'shift': 'Group 3', 'title': '00034972', 'supvid': '00029737', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Latipah Binti Ahmad', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'QA00', 'shiftgroup': 'G62'}"
1326,"{'dept': 'ME', 'name': 'Selina Hyatt', 'shift': 'Morning', 'title': '00125199', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G47'}"
1325,"{'dept': 'MFG', 'name': 'Lula Heidenreich', 'shift': 'Morning', 'title': '00125672', 'supvid': '00155983', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712007', 'department': 'MF00', 'shiftgroup': 'G47'}"
1324,"{'dept': 'MFG', 'name': 'Hassie Treutel', 'shift': 'Group 3', 'title': '01465872', 'supvid': '00090340', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G62'}"
1323,"{'dept': 'QA', 'name': 'Humberto Bergstrom', 'shift': 'Normal', 'title': '02143783', 'supvid': '01404584', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Jonas Antonio Encarnacion Bautista', 'workcell': 'KEYSIGHT', 'costcenter': '710245', 'department': 'QA00', 'shiftgroup': 'G00'}"
1322,"{'dept': 'QA', 'name': 'Russell Dibbert', 'shift': 'Group 2', 'title': '01532421', 'supvid': '01404584', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Jonas Antonio Encarnacion Bautista', 'workcell': 'KEYSIGHT', 'costcenter': '710245', 'department': 'QA00', 'shiftgroup': 'G61'}"
1321,"{'dept': 'QA', 'name': 'Rex Smitham', 'shift': 'Night', 'title': '01449516', 'supvid': '00185180', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Lisa Yu Siew Hong', 'workcell': 'KEYSIGHT', 'costcenter': '710245', 'department': 'QA00', 'shiftgroup': 'G27'}"
1320,"{'dept': 'QA', 'name': 'Shanelle Schimmel', 'shift': 'Normal', 'title': '00184623', 'supvid': '01404584', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M4', 'supvname': 'Jonas Antonio Encarnacion Bautista', 'workcell': 'KEYSIGHT', 'costcenter': '710245', 'department': 'QA00', 'shiftgroup': 'M40'}"
1319,"{'dept': 'MFG', 'name': 'Anna Funk', 'shift': 'Group 2', 'title': 'DR13471I', 'supvid': '00090340', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61.C'}"
1318,"{'dept': 'MFG', 'name': 'Ramon Stokes', 'shift': 'Morning', 'title': 'DR12902I', 'supvid': '01326122', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Vinoshraj A/L Krishnan', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G26.C'}"
1317,"{'dept': 'MFG', 'name': 'Kasey Beahan', 'shift': 'Morning', 'title': 'DN02313I', 'supvid': '00029737', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Latipah Binti Ahmad', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'QA04', 'shiftgroup': 'G26.C'}"
1316,"{'dept': 'MFG', 'name': 'Ruben Kertzmann', 'shift': 'Group 3', 'title': 'DN01849I', 'supvid': '00090340', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G62.C'}"
1315,"{'dept': 'MFG', 'name': 'Delphine Hickle', 'shift': 'Group 2', 'title': '02092972', 'supvid': '00090340', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Mohamad Sobri Bin Daud', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61'}"
1314,"{'dept': 'MFG', 'name': 'Wilton Reichel', 'shift': 'Morning', 'title': '01639126', 'supvid': '00031138', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M4', 'supvname': 'Wong Tai Yih', 'workcell': 'KEYSIGHT', 'costcenter': '710235', 'department': 'MF00', 'shiftgroup': 'G47'}"
1313,"{'dept': 'MFG', 'name': 'Neva DuBuque', 'shift': 'Morning', 'title': '01617771', 'supvid': '00092733', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Shafiur Rahman Bin Syed Sultan', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G47'}"
1312,"{'dept': 'MFG', 'name': 'Baron Lang', 'shift': 'Morning', 'title': '01604703', 'supvid': '00138239', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Asmady Bin Che Ani', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'IC00', 'shiftgroup': 'G26'}"
1311,"{'dept': 'MFG', 'name': 'Irving Emard', 'shift': 'Morning', 'title': '01564771', 'supvid': '01391934', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Noor Hasmanida Binti Halim', 'workcell': 'KEYSIGHT', 'costcenter': '711060', 'department': 'MF00', 'shiftgroup': 'G47'}"
1310,"{'dept': 'MFG', 'name': 'Avery Feil', 'shift': 'Group 2', 'title': '01540993', 'supvid': '00138239', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Asmady Bin Che Ani', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G61'}"
1309,"{'dept': 'MFG', 'name': 'Jovan Lesch', 'shift': 'Morning', 'title': '01485988', 'supvid': '00029196', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Sarah Dina Binti Md Ariffin', 'workcell': 'KEYSIGHT', 'costcenter': '711061', 'department': 'MF00', 'shiftgroup': 'G47'}"
1308,"{'dept': 'MFG', 'name': 'Franz Larkin', 'shift': 'Morning', 'title': '01475339', 'supvid': '00117816', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Loh Ming Chi', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G26'}"
1307,"{'dept': 'MFG', 'name': 'Kayden Lowe', 'shift': 'Group 2', 'title': '01470162', 'supvid': '00154332', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Nanthakumar A/L Nagalinggam', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61'}"
1306,"{'dept': 'MFG', 'name': 'Electa Schamberger', 'shift': 'Group 2', 'title': '01428624', 'supvid': '00029246', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Nor Azizah Binti Jamalludin', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61'}"
1305,"{'dept': 'MFG', 'name': 'Pauline Schowalter', 'shift': 'Morning', 'title': '01403468', 'supvid': '01391937', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Noorhazlynda Binti Ibrahim', 'workcell': 'KEYSIGHT', 'costcenter': '711060', 'department': 'MF00', 'shiftgroup': 'G47'}"
1304,"{'dept': 'MFG', 'name': 'Jimmy Boyle', 'shift': 'Morning', 'title': '01392000', 'supvid': '01639126', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Syaffiq Ahmad Bin Mohd Hussain', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G47'}"
1303,"{'dept': 'MFG', 'name': 'Ricardo Vandervort', 'shift': 'Morning', 'title': '01391992', 'supvid': '01391937', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Noorhazlynda Binti Ibrahim', 'workcell': 'KEYSIGHT', 'costcenter': '711060', 'department': 'MF00', 'shiftgroup': 'G47'}"
1302,"{'dept': 'MFG', 'name': 'Earline Kassulke', 'shift': 'Morning', 'title': '01391791', 'supvid': '01391937', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Noorhazlynda Binti Ibrahim', 'workcell': 'KEYSIGHT', 'costcenter': '711060', 'department': 'MF00', 'shiftgroup': 'G47'}"
1301,"{'dept': 'MFG', 'name': 'Jensen Kutch', 'shift': 'Morning', 'title': '01219019', 'supvid': '01305724', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M1', 'supvname': 'Amri Bin Osman', 'workcell': 'KEYSIGHT', 'costcenter': '712010', 'department': 'MF00', 'shiftgroup': 'G47'}"
1300,"{'dept': 'MFG', 'name': 'Jon Block', 'shift': 'Group 2', 'title': '01209196', 'supvid': '01532423', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Sanita Binti Jauhari Ponnambalam', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61'}"
1299,"{'dept': 'MFG', 'name': 'Guadalupe Cummings', 'shift': 'Morning', 'title': '01173989', 'supvid': '00030462', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Mohd Husaini Gooi Bin Abdullah', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G26'}"
1298,"{'dept': 'MFG', 'name': 'Brandt Schmitt', 'shift': 'Normal', 'title': '00092733', 'supvid': '00031138', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M4', 'supvname': 'Wong Tai Yih', 'workcell': 'KEYSIGHT', 'costcenter': '710235', 'department': 'MF04', 'shiftgroup': 'M40'}"
1297,"{'dept': 'MFG', 'name': 'Brenda Gulgowski', 'shift': 'Morning', 'title': '00043348', 'supvid': '00031231', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Mohd Fairus Bin Yahaya', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G47'}"
1296,"{'dept': 'MFG', 'name': 'Luciano Rodriguez', 'shift': 'Normal', 'title': '00031213', 'supvid': '00031138', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Wong Tai Yih', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G00'}"
1295,"{'dept': 'MFG', 'name': ""Jefferey D'Amore"", 'shift': 'Group 2', 'title': '00029332', 'supvid': '00030221', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Tan Leong Huat', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61'}"
1294,"{'dept': 'MFG', 'name': 'Janiya Sauer', 'shift': 'Morning', 'title': '00029325', 'supvid': '01392030', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Vigneshweri A/P Krishna', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G47'}"
1293,"{'dept': 'MFG', 'name': 'Margarita Oberbrunner', 'shift': 'Morning', 'title': '00028882', 'supvid': '00092733', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Shafiur Rahman Bin Syed Sultan', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G47'}"
1292,"{'dept': 'MFG', 'name': 'Micheal Treutel', 'shift': 'Morning', 'title': '00028879', 'supvid': '00030462', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M1', 'supvname': 'Mohd Husaini Gooi Bin Abdullah', 'workcell': 'KEYSIGHT', 'costcenter': '722003', 'department': 'MF00', 'shiftgroup': 'G47'}"
1291,"{'dept': 'ME', 'name': 'Casper Lindgren', 'shift': 'Group 3', 'title': '01847656', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G62'}"
1290,"{'dept': 'ME', 'name': 'Vincenza Dickens', 'shift': 'Group 2', 'title': '01627000', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G61'}"
1289,"{'dept': 'ME', 'name': 'Neal Hane', 'shift': 'Group 2', 'title': '01449574', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G61'}"
1288,"{'dept': 'ME', 'name': 'Brenda Hammes', 'shift': 'Group 3', 'title': '01418952', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G62'}"
1287,"{'dept': 'ME', 'name': 'Luther Durgan', 'shift': 'Group 2', 'title': '01171064', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G61'}"
1286,"{'dept': 'ME', 'name': 'Kristopher Beer', 'shift': 'Morning', 'title': '01139444', 'supvid': '00029774', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Wong Thean Seang', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G26'}"
1285,"{'dept': 'ME', 'name': 'Skylar Bartell', 'shift': 'Normal', 'title': '01079800', 'supvid': '00029774', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Wong Thean Seang', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G00'}"
1284,"{'dept': 'ME', 'name': 'Emie Homenick', 'shift': 'Normal', 'title': '00183299', 'supvid': '00031680', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M4', 'supvname': 'Chau Kok Onn', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'M40'}"
1283,"{'dept': 'ME', 'name': 'Ila Nolan', 'shift': 'Group 3', 'title': '00178172', 'supvid': '01392034', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Yeow Chin Woei', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G62'}"
1282,"{'dept': 'ME', 'name': 'Keeley Jacobson', 'shift': 'Normal', 'title': '00159634', 'supvid': '00031680', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Chau Kok Onn', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G00'}"
1281,"{'dept': 'ME', 'name': 'Keith Nitzsche', 'shift': 'Normal', 'title': '00115976', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M4', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'TE00', 'shiftgroup': 'M40'}"
1280,"{'dept': 'ME', 'name': 'Jaren Macejkovic', 'shift': 'Group 3', 'title': '00092014', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G62'}"
1279,"{'dept': 'ME', 'name': 'Bernice Medhurst', 'shift': 'Morning', 'title': '00043420', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G47'}"
1278,"{'dept': 'ME', 'name': 'Brando Hammes', 'shift': 'Normal', 'title': '00043364', 'supvid': '00031680', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Chau Kok Onn', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G00'}"
1277,"{'dept': 'ME', 'name': 'Tabitha Reynolds', 'shift': 'Normal', 'title': '00032984', 'supvid': '00029774', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Wong Thean Seang', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G00'}"
1276,"{'dept': 'ME', 'name': 'Nick Reilly', 'shift': 'Normal', 'title': '00030924', 'supvid': '00032789', 'daytype': 'Regular', 'job cat': 'IL', 'category': 'M2', 'supvname': 'Tan Eng Chuan', 'workcell': 'KEYSIGHT', 'costcenter': '710230', 'department': 'ME00', 'shiftgroup': 'G00'}"
1275,"{'dept': 'MFG', 'name': 'Elroy Bahringer', 'shift': 'Group  1', 'title': 'DN01557I', 'supvid': '00029547', 'daytype': 'Offday', 'job cat': 'DL', 'category': 'XA', 'supvname': 'Hamidah Binti Rajab', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G60.C'}"
1274,"{'dept': 'MFG', 'name': 'Jonathon Renner', 'shift': 'Night', 'title': '02283995', 'supvid': '01326122', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Vinoshraj A/L Krishnan', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G27'}"
1273,"{'dept': 'MFG', 'name': 'Brandi Dach', 'shift': 'Group 2', 'title': '02247925', 'supvid': '00029737', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Latipah Binti Ahmad', 'workcell': 'KEYSIGHT', 'costcenter': '712007', 'department': 'QA00', 'shiftgroup': 'G61'}"
1272,"{'dept': 'MFG', 'name': 'Brice Shields', 'shift': 'Group 3', 'title': '02236898', 'supvid': '00155983', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G62'}"
1271,"{'dept': 'MFG', 'name': 'Modesto Emard', 'shift': 'Group 2', 'title': '02236896', 'supvid': '00155983', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61'}"
1270,"{'dept': 'MFG', 'name': 'Garry Feest', 'shift': 'Group 3', 'title': '02236893', 'supvid': '00155983', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G62'}"
1269,"{'dept': 'MFG', 'name': 'Elton Stokes', 'shift': 'Group 2', 'title': '02236892', 'supvid': '00155983', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Rokinah Binti Yaakub', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G61'}"
1268,"{'dept': 'MFG', 'name': 'Tod Schowalter', 'shift': 'Night', 'title': '02101640', 'supvid': '00031231', 'daytype': 'Regular', 'job cat': 'DL', 'category': 'M0', 'supvname': 'Mohd Fairus Bin Yahaya', 'workcell': 'KEYSIGHT', 'costcenter': '712008', 'department': 'MF00', 'shiftgroup': 'G27'}"
